datetime,account,category,amount,currency,note,record_type
2019-06-27 00:00:00,One,增肥,-35.0,TWD,711,transaction
2019-06-27 00:00:00,One,增肥,-106.0,TWD,,transaction
2019-06-28 00:00:00,One,增肥,-70.0,TWD,阿松割包,transaction
2019-06-28 00:00:00,One,五金,-150.0,TWD,花,transaction
2019-06-28 00:00:00,One,增肥,-60.0,TWD,修安扁擔豆花,transaction
2019-06-28 00:00:00,One,增肥,-100.0,TWD,阜杭,transaction
2019-06-28 00:00:00,One,汽暖,-858.0,TWD,,transaction
2019-06-28 00:00:00,One,增肥,-90.0,TWD,蜷尾家,transaction
2019-06-28 00:00:00,One,該死,-3400.0,TWD,來了，就住一晚吧。,transaction
2019-06-28 00:00:00,One,增肥,-35.0,TWD,阿龍香腸熟肉,transaction
2019-06-28 00:00:00,One,增肥,-580.0,TWD,TAIKOO太古,transaction
2019-06-28 00:00:00,One,增肥,-135.0,TWD,悅津鹹粥,transaction
2019-06-28 00:00:00,One,增肥,-75.0,TWD,小公園擔仔麵,transaction
2019-06-28 00:00:00,One,增肥,-80.0,TWD,邱家小卷米粉,transaction
2019-06-28 00:00:00,One,增肥,-15.0,TWD,可樂,transaction
2019-06-28 00:00:00,One,五金,-323.0,TWD,711,transaction
2019-06-29 00:00:00,One,增肥,-40.0,TWD,石精臼米糕,transaction
2019-06-29 00:00:00,One,借過,-400.0,TWD,,transaction
2019-06-29 00:00:00,One,增肥,-410.0,TWD,啪哩啪哩,transaction
2019-06-29 00:00:00,One,增肥,-400.0,TWD,牛肉乾,transaction
2019-06-29 00:00:00,One,增肥,-350.0,TWD,林永泰興蜜餞 (7包),transaction
2019-06-29 00:00:00,One,增肥,-60.0,TWD,謝家八寶冰,transaction
2019-06-29 00:00:00,One,增肥,-800.0,TWD,阿裕牛肉涮涮鍋,transaction
2019-06-29 00:00:00,One,增肥,-123.0,TWD,711,transaction
2019-06-30 00:00:00,One,增肥,-180.0,TWD,阿杰手工蛋餅,transaction
2019-06-30 00:00:00,One,增肥,-210.0,TWD,粉粿,transaction
2019-06-30 00:00:00,One,增肥,-55.0,TWD,雙生綠豆沙,transaction
2019-06-30 00:00:00,One,汽啪,-310.0,TWD,,transaction
2019-06-30 00:00:00,One,增肥,-96.0,TWD,711,transaction
2019-06-30 00:00:00,One,補給,4500.0,TWD,台南行 From 詹芷涵,transaction
2019-06-30 00:00:00,One,汽暖,-861.0,TWD,,transaction
2019-06-30 00:00:00,One,借過,-400.0,TWD,,transaction
2019-06-30 00:00:00,One,增肥,-1580.0,TWD,晚餐,transaction
2019-06-30 00:00:00,One,汽啪,-100.0,TWD,,transaction
2019-07-01 00:00:00,One,汽車,-1300.0,TWD,輪胎,transaction
2019-07-01 00:00:00,One,汽啪,-60.0,TWD,,transaction
2019-07-01 00:00:00,One,增肥,-20.0,TWD,水,transaction
2019-07-01 00:00:00,One,增肥,-25.0,TWD,Fin,transaction
2019-07-02 00:00:00,One,增肥,-112.0,TWD,麥噹噹,transaction
2019-07-02 00:00:00,One,苦口,-430.0,TWD,感冒藥,transaction
2019-07-02 00:00:00,One,汽車,-4665.0,TWD,保養,transaction
2019-07-02 00:00:00,One,增肥,-25.0,TWD,寶礦力,transaction
2019-07-03 00:00:00,One,增肥,-20.0,TWD,水,transaction
2019-07-03 00:00:00,One,苦口,-100.0,TWD,牙醫,transaction
2019-07-03 00:00:00,One,增肥,-49.0,TWD,麥噹噹,transaction
2019-07-03 00:00:00,One,增肥,-100.0,TWD,早餐,transaction
2019-07-03 00:00:00,One,增肥,-70.0,TWD,Come buy,transaction
2019-07-03 00:00:00,One,增肥,-65.0,TWD,麥噹噹,transaction
2019-07-03 00:00:00,One,汽暖,-850.0,TWD,,transaction
2019-07-03 00:00:00,One,增肥,-200.0,TWD,義大利麵,transaction
2019-07-04 00:00:00,One,一起,-20.0,TWD,,transaction
2019-07-04 00:00:00,One,一起,-15.0,TWD,,transaction
2019-07-04 00:00:00,One,增肥,-110.0,TWD,牛肉麵,transaction
2019-07-04 00:00:00,One,增肥,-49.0,TWD,,transaction
2019-07-04 00:00:00,One,增肥,-220.0,TWD,湛盧咖啡,transaction
2019-07-04 00:00:00,One,增肥,-58.0,TWD,豆漿,transaction
2019-07-05 00:00:00,One,增肥,-15.0,TWD,麥仔茶,transaction
2019-07-05 00:00:00,One,一起,-28.0,TWD,,transaction
2019-07-05 00:00:00,One,增肥,-270.0,TWD,可麗露,transaction
2019-07-05 00:00:00,One,增肥,-95.0,TWD,可不可,transaction
2019-07-05 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-05 00:00:00,One,一起,-28.0,TWD,,transaction
2019-07-05 00:00:00,One,增肥,-715.0,TWD,龍都酒樓,transaction
2019-07-05 00:00:00,One,頭暈,-47.0,TWD,,transaction
2019-07-06 00:00:00,One,該死,-1880.0,TWD,,transaction
2019-07-06 00:00:00,One,增肥,-28.0,TWD,,transaction
2019-07-06 00:00:00,One,增肥,-2600.0,TWD,嘉恬婚禮,transaction
2019-07-06 00:00:00,One,增肥,-385.0,TWD,誠記,transaction
2019-07-06 00:00:00,One,該死,-510.0,TWD,索隆老虎公仔,transaction
2019-07-06 00:00:00,One,增肥,-130.0,TWD,冰淇淋,transaction
2019-07-06 00:00:00,One,汽啪,-60.0,TWD,,transaction
2019-07-07 00:00:00,One,汽啪,-70.0,TWD,,transaction
2019-07-07 00:00:00,One,增肥,-122.0,TWD,麥噹噹,transaction
2019-07-07 00:00:00,One,汽暖,-849.0,TWD,,transaction
2019-07-07 00:00:00,One,增肥,-25.0,TWD,,transaction
2019-07-08 00:00:00,One,該死,-1700.0,TWD,山房雅舍,transaction
2019-07-08 00:00:00,One,增肥,-90.0,TWD,粥,transaction
2019-07-08 00:00:00,One,增肥,-100.0,TWD,排骨飯,transaction
2019-07-08 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-08 00:00:00,One,增肥,-68.0,TWD,一芳,transaction
2019-07-08 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-09 00:00:00,One,增肥,-120.0,TWD,紅酒燉牛肉,transaction
2019-07-09 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-09 00:00:00,One,一起,-20.0,TWD,,transaction
2019-07-09 00:00:00,One,增肥,-281.0,TWD,麻膳堂,transaction
2019-07-09 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-09 00:00:00,One,增肥,-55.0,TWD,,transaction
2019-07-10 00:00:00,One,薪資,39985.0,TWD,,transaction
2019-07-10 00:00:00,One,五金,-65.0,TWD,電費,transaction
2019-07-10 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-10 00:00:00,One,一起,-20.0,TWD,,transaction
2019-07-10 00:00:00,One,增肥,-455.0,TWD,滇味廚房,transaction
2019-07-10 00:00:00,One,增肥,-20.0,TWD,水,transaction
2019-07-10 00:00:00,One,該死,-588.0,TWD,,transaction
2019-07-10 00:00:00,One,五金,-199.0,TWD,,transaction
2019-07-11 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-11 00:00:00,One,增肥,-77.0,TWD,711,transaction
2019-07-11 00:00:00,One,五金,-49.0,TWD,生理食鹽水,transaction
2019-07-11 00:00:00,One,增肥,-160.0,TWD,羊肉麵線,transaction
2019-07-11 00:00:00,One,增肥,-300.0,TWD,IKEA 肉丸,transaction
2019-07-11 00:00:00,One,一起,-15.0,TWD,,transaction
2019-07-11 00:00:00,One,一起,-28.0,TWD,,transaction
2019-07-11 00:00:00,One,增肥,-218.0,TWD,徒步3分,transaction
2019-07-12 00:00:00,One,增肥,-300.0,TWD,石二鍋,transaction
2019-07-12 00:00:00,One,增肥,-140.0,TWD,義大利麵,transaction
2019-07-12 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-12 00:00:00,One,一起,-16.0,TWD,,transaction
2019-07-12 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-12 00:00:00,One,汽暖,-861.0,TWD,,transaction
2019-07-13 00:00:00,One,該死,-80.0,TWD,租電影,transaction
2019-07-13 00:00:00,One,增肥,-837.0,TWD,全聯,transaction
2019-07-14 00:00:00,One,增肥,-88.0,TWD,711,transaction
2019-07-14 00:00:00,One,遮羞,-1870.0,TWD,Zara,transaction
2019-07-14 00:00:00,One,增肥,-869.0,TWD,鼎泰豐,transaction
2019-07-15 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-15 00:00:00,One,增肥,-15.0,TWD,麥仔茶,transaction
2019-07-15 00:00:00,One,增肥,-85.0,TWD,炒飯,transaction
2019-07-15 00:00:00,One,一起,-20.0,TWD,,transaction
2019-07-15 00:00:00,One,一起,-32.0,TWD,,transaction
2019-07-15 00:00:00,One,增肥,-229.0,TWD,Sukiya,transaction
2019-07-15 00:00:00,One,增肥,-35.0,TWD,711,transaction
2019-07-15 00:00:00,One,汽啪,-40.0,TWD,,transaction
2019-07-16 00:00:00,One,孝親,-10000.0,TWD,,transaction
2019-07-16 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-16 00:00:00,One,講話,-138.0,TWD,,transaction
2019-07-16 00:00:00,One,該死,-1658.0,TWD,夾娃娃機,transaction
2019-07-16 00:00:00,One,增肥,-120.0,TWD,燒臘,transaction
2019-07-16 00:00:00,One,一起,-16.0,TWD,,transaction
2019-07-16 00:00:00,One,遮羞,-300.0,TWD,,transaction
2019-07-16 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-16 00:00:00,One,增肥,-70.0,TWD,麻糬冰,transaction
2019-07-17 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-17 00:00:00,One,汽啪,-90.0,TWD,,transaction
2019-07-17 00:00:00,One,增肥,-60.0,TWD,涼麵,transaction
2019-07-17 00:00:00,One,增肥,-20.0,TWD,,transaction
2019-07-17 00:00:00,One,增肥,-55.0,TWD,可不可,transaction
2019-07-17 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-17 00:00:00,One,霧狀,-200.0,TWD,,transaction
2019-07-17 00:00:00,One,機車,-8800.0,TWD,維修,transaction
2019-07-17 00:00:00,One,汽暖,-873.0,TWD,,transaction
2019-07-17 00:00:00,One,增肥,-135.0,TWD,麻油雞,transaction
2019-07-17 00:00:00,One,增肥,-100.0,TWD,豬血湯,transaction
2019-07-18 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-18 00:00:00,One,增肥,-100.0,TWD,蒸餃,transaction
2019-07-18 00:00:00,One,一起,-20.0,TWD,,transaction
2019-07-18 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-18 00:00:00,One,增肥,-4114.0,TWD,香色,transaction
2019-07-19 00:00:00,One,機維,-119.0,TWD,打檔護套,transaction
2019-07-19 00:00:00,One,機維,-550.0,TWD,車套,transaction
2019-07-19 00:00:00,One,頭暈,-300.0,TWD,,transaction
2019-07-19 00:00:00,One,機維,-450.0,TWD,燃料稅,transaction
2019-07-19 00:00:00,One,機維,-650.0,TWD,強制險,transaction
2019-07-19 00:00:00,One,機維,-250.0,TWD,行照過戶,transaction
2019-07-19 00:00:00,One,機暖,-214.0,TWD,7.369L,transaction
2019-07-19 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-19 00:00:00,One,一起,-20.0,TWD,,transaction
2019-07-19 00:00:00,One,增肥,-145.0,TWD,十巷咖哩,transaction
2019-07-19 00:00:00,One,增肥,-173.0,TWD,麥噹噹,transaction
2019-07-20 00:00:00,One,該死,-1380.0,TWD,,transaction
2019-07-20 00:00:00,One,增肥,-700.0,TWD,螺絲瑪麗,transaction
2019-07-20 00:00:00,One,該死,-699.0,TWD,防風眼鏡,transaction
2019-07-20 00:00:00,One,增肥,-35.0,TWD,711,transaction
2019-07-20 00:00:00,One,增肥,-79.0,TWD,口香糖,transaction
2019-07-20 00:00:00,One,汽啪,-120.0,TWD,,transaction
2019-07-20 00:00:00,One,遮羞,-1736.0,TWD,太陽眼鏡,transaction
2019-07-20 00:00:00,One,汽啪,-100.0,TWD,,transaction
2019-07-21 00:00:00,One,頭暈,-56.0,TWD,,transaction
2019-07-21 00:00:00,One,增肥,-40.0,TWD,,transaction
2019-07-21 00:00:00,One,機維,-660.0,TWD,機油*4,transaction
2019-07-21 00:00:00,One,增肥,-55.0,TWD,可不可,transaction
2019-07-21 00:00:00,One,五金,-200.0,TWD,Gripeez,transaction
2019-07-21 00:00:00,One,增肥,-250.0,TWD,哈根達斯,transaction
2019-07-21 00:00:00,One,增肥,-116.0,TWD,頂好,transaction
2019-07-22 00:00:00,One,汽暖,-864.0,TWD,,transaction
2019-07-22 00:00:00,One,機維,-165.0,TWD,手把,transaction
2019-07-22 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-22 00:00:00,One,增肥,-115.0,TWD,燒臘,transaction
2019-07-22 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-22 00:00:00,One,增肥,-60.0,TWD,綠豆沙牛奶,transaction
2019-07-22 00:00:00,One,增肥,-195.0,TWD,鹹酥雞,transaction
2019-07-22 00:00:00,One,機車,-559.0,TWD,後照鏡,transaction
2019-07-23 00:00:00,One,五金,-459.0,TWD,小米音頻接收器,transaction
2019-07-23 00:00:00,One,霧狀,-910.0,TWD,ZERO主機,transaction
2019-07-23 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-23 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-23 00:00:00,One,增肥,-38.0,TWD,711,transaction
2019-07-23 00:00:00,One,增肥,-100.0,TWD,排骨飯,transaction
2019-07-23 00:00:00,One,增肥,-30.0,TWD,711,transaction
2019-07-24 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-24 00:00:00,One,屋伯,-215.0,TWD,,transaction
2019-07-24 00:00:00,One,一起,-15.0,TWD,,transaction
2019-07-24 00:00:00,One,增肥,-115.0,TWD,燒臘,transaction
2019-07-24 00:00:00,One,增肥,-2670.0,TWD,,transaction
2019-07-25 00:00:00,One,五金,-145.0,TWD,鐵片,transaction
2019-07-25 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-25 00:00:00,One,增肥,-105.0,TWD,晴光意麵,transaction
2019-07-25 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-25 00:00:00,One,五金,-12.0,TWD,筆,transaction
2019-07-25 00:00:00,One,該死,-4290.0,TWD,鞋子 龜甲 護膝,transaction
2019-07-25 00:00:00,One,增肥,-38.0,TWD,711,transaction
2019-07-26 00:00:00,One,汽啪,-90.0,TWD,,transaction
2019-07-26 00:00:00,One,增肥,-420.0,TWD,北一家,transaction
2019-07-26 00:00:00,One,增肥,-60.0,TWD,約翰紅茶,transaction
2019-07-26 00:00:00,One,機維,-250.0,TWD,後照鏡代裝,transaction
2019-07-26 00:00:00,One,增肥,-70.0,TWD,Come buy,transaction
2019-07-26 00:00:00,One,增肥,-110.0,TWD,牛肉麵,transaction
2019-07-26 00:00:00,One,機維,-50.0,TWD,機油代裝,transaction
2019-07-27 00:00:00,One,頭暈,-100.0,TWD,,transaction
2019-07-27 00:00:00,One,增肥,-170.0,TWD,朝日夫婦,transaction
2019-07-27 00:00:00,One,汽啪,-200.0,TWD,,transaction
2019-07-27 00:00:00,One,汽暖,-864.0,TWD,,transaction
2019-07-27 00:00:00,One,增肥,-100.0,TWD,花生麻糬,transaction
2019-07-27 00:00:00,One,增肥,-35.0,TWD,酸梅湯,transaction
2019-07-27 00:00:00,One,增肥,-80.0,TWD,阿給,transaction
2019-07-27 00:00:00,One,增肥,-20.0,TWD,鳥蛋,transaction
2019-07-27 00:00:00,One,該死,-730.0,TWD,,transaction
2019-07-28 00:00:00,One,該死,-1130.0,TWD,手套,transaction
2019-07-28 00:00:00,One,增肥,-25.0,TWD,711,transaction
2019-07-28 00:00:00,One,增肥,-55.0,TWD,Come buy,transaction
2019-07-28 00:00:00,One,一起,-15.0,TWD,,transaction
2019-07-28 00:00:00,One,一起,-16.0,TWD,,transaction
2019-07-28 00:00:00,One,五金,-39.0,TWD,髮箍,transaction
2019-07-29 00:00:00,One,機車,-1859.0,TWD,避震器,transaction
2019-07-29 00:00:00,One,增肥,-88.0,TWD,一芳,transaction
2019-07-29 00:00:00,One,增肥,-100.0,TWD,炒飯,transaction
2019-07-29 00:00:00,One,增肥,-12.0,TWD,711,transaction
2019-07-29 00:00:00,One,增肥,-300.0,TWD,火鍋,transaction
2019-07-30 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-30 00:00:00,One,汽車,-1620.0,TWD,陽明山超速,transaction
2019-07-30 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-30 00:00:00,One,增肥,-28.0,TWD,綠豆椰果,transaction
2019-07-30 00:00:00,One,增肥,-85.0,TWD,炒飯,transaction
2019-07-30 00:00:00,One,增肥,-40.0,TWD,711,transaction
2019-07-31 00:00:00,One,霧狀,-1160.0,TWD,,transaction
2019-07-31 00:00:00,One,一起,-24.0,TWD,,transaction
2019-07-31 00:00:00,One,該死,-880.0,TWD,耳環,transaction
2019-07-31 00:00:00,One,增肥,-55.0,TWD,水,transaction
2019-07-31 00:00:00,One,增肥,-60.0,TWD,小樂天,transaction
2019-07-31 00:00:00,One,該死,-5260.0,TWD,安全帽,transaction
2019-07-31 00:00:00,One,一起,-30.0,TWD,,transaction
2019-07-31 00:00:00,One,一起,-20.0,TWD,,transaction
2019-08-01 00:00:00,One,增肥,-800.0,TWD,海底撈,transaction
2019-08-01 00:00:00,One,一起,-20.0,TWD,,transaction
2019-08-01 00:00:00,One,增肥,-65.0,TWD,迷克夏,transaction
2019-08-01 00:00:00,One,一起,-30.0,TWD,,transaction
2019-08-01 00:00:00,One,一起,-30.0,TWD,,transaction
2019-08-02 00:00:00,One,一起,-30.0,TWD,,transaction
2019-08-02 00:00:00,One,增肥,-86.0,TWD,711,transaction
2019-08-02 00:00:00,One,增肥,-75.0,TWD,珍煮丹,transaction
2019-08-02 00:00:00,One,一起,-35.0,TWD,,transaction
2019-08-02 00:00:00,One,該死,-950.0,TWD,,transaction
2019-08-02 00:00:00,One,一起,-30.0,TWD,,transaction
2019-08-02 00:00:00,One,增肥,-452.0,TWD,淬義,transaction
2019-08-02 00:00:00,One,機車,-500.0,TWD,避震器安裝,transaction
2019-08-02 00:00:00,One,機車,-300.0,TWD,前煞車拉桿,transaction
2019-08-02 00:00:00,One,機車,-3200.0,TWD,後搖臂,transaction
2019-08-03 00:00:00,One,五金,-162.0,TWD,除膠劑,transaction
2019-08-03 00:00:00,One,遮羞,-300.0,TWD,剪頭髮,transaction
2019-08-03 00:00:00,One,五金,-70.0,TWD,砂紙，除膠劑,transaction
2019-08-03 00:00:00,One,一起,-16.0,TWD,,transaction
2019-08-03 00:00:00,One,增肥,-29.0,TWD,水,transaction
2019-08-03 00:00:00,One,機車,-1200.0,TWD,坐墊,transaction
2019-08-03 00:00:00,One,增肥,-18.0,TWD,麥仔茶,transaction
2019-08-04 00:00:00,One,汽啪,-20.0,TWD,,transaction
2019-08-04 00:00:00,One,增肥,-150.0,TWD,洋蔥圈，可樂,transaction
2019-08-04 00:00:00,One,該死,-980.0,TWD,,transaction
2019-08-04 00:00:00,One,頭暈,-150.0,TWD,,transaction
2019-08-04 00:00:00,One,增肥,-180.0,TWD,牛肉捲餅,transaction
2019-08-04 00:00:00,One,汽啪,-40.0,TWD,,transaction
2019-08-05 00:00:00,One,一起,-24.0,TWD,,transaction
2019-08-05 00:00:00,One,五金,-299.0,TWD,除鏽劑,transaction
2019-08-05 00:00:00,One,一起,-16.0,TWD,,transaction
2019-08-05 00:00:00,One,增肥,-91.0,TWD,711,transaction
2019-08-05 00:00:00,One,一起,-24.0,TWD,,transaction
2019-08-05 00:00:00,One,汽暖,-861.0,TWD,,transaction
2019-08-06 00:00:00,One,增肥,-75.0,TWD,八方雲集,transaction
2019-08-06 00:00:00,One,增肥,-65.0,TWD,迷克夏,transaction
2019-08-06 00:00:00,One,五金,-132.0,TWD,手套 菜瓜布 毛巾,transaction
2019-08-06 00:00:00,One,五金,-478.0,TWD,油漆 松香水 毛刷,transaction
2019-08-07 00:00:00,One,一起,-24.0,TWD,,transaction
2019-08-07 00:00:00,One,五金,-994.0,TWD,電鑽,transaction
2019-08-07 00:00:00,One,增肥,-55.0,TWD,沙拉,transaction
2019-08-07 00:00:00,One,一起,-15.0,TWD,,transaction
2019-08-07 00:00:00,One,增肥,-115.0,TWD,燒臘,transaction
2019-08-07 00:00:00,One,屋伯,-70.0,TWD,,transaction
2019-08-07 00:00:00,One,一起,-30.0,TWD,,transaction
2019-08-07 00:00:00,One,霧狀,-660.0,TWD,煙彈,transaction
2019-08-07 00:00:00,One,增肥,-2419.0,TWD,廊香,transaction
2019-08-08 00:00:00,One,五金,-300.0,TWD,擦擦筆筆芯,transaction
2019-08-08 00:00:00,One,五金,-384.0,TWD,擦擦筆筆芯,transaction
2019-08-08 00:00:00,One,一起,-24.0,TWD,,transaction
2019-08-08 00:00:00,One,一起,-24.0,TWD,,transaction
2019-08-08 00:00:00,One,增肥,-100.0,TWD,排骨飯,transaction
2019-08-09 00:00:00,One,頭暈,-219.0,TWD,,transaction
2019-08-09 00:00:00,One,薪資,39485.0,TWD,,transaction
2019-08-09 00:00:00,One,該死,-564.0,TWD,跳蛋,transaction
2019-08-09 00:00:00,One,增肥,-71.0,TWD,711,transaction
2019-08-09 00:00:00,One,該死,-426.0,TWD,衣服,transaction
2019-08-09 00:00:00,One,遮羞,-836.0,TWD,拖鞋,transaction
2019-08-09 00:00:00,One,汽啪,-45.0,TWD,,transaction
2019-08-09 00:00:00,One,增肥,-49.0,TWD,無印良品,transaction
2019-08-09 00:00:00,One,五金,-298.0,TWD,霹靂腰包,transaction
2019-08-09 00:00:00,One,增肥,-285.0,TWD,泡菜鍋,transaction
2019-08-09 00:00:00,One,汽啪,-40.0,TWD,,transaction
2019-08-09 00:00:00,One,頭暈,-300.0,TWD,,transaction
2019-08-10 00:00:00,One,苦口,-200.0,TWD,近視回診,transaction
2019-08-10 00:00:00,One,頭暈,-200.0,TWD,,transaction
2019-08-10 00:00:00,One,五金,-169.0,TWD,砂紙,transaction
2019-08-10 00:00:00,One,五金,-499.0,TWD,油漆,transaction
2019-08-10 00:00:00,One,五金,-165.0,TWD,蠟,transaction
2019-08-10 00:00:00,One,增肥,-35.0,TWD,711,transaction
2019-08-10 00:00:00,One,五金,-100.0,TWD,小臉盆,transaction
2019-08-11 00:00:00,One,增肥,-134.0,TWD,,transaction
2019-08-11 00:00:00,One,增肥,-25.0,TWD,711,transaction
2019-08-11 00:00:00,One,五金,-31.0,TWD,列印,transaction
2019-08-11 00:00:00,One,五金,-45.0,TWD,掃描,transaction
2019-08-12 00:00:00,One,增肥,-75.0,TWD,Come buy,transaction
2019-08-12 00:00:00,One,增肥,-35.0,TWD,墾丁ㄉㄨㄞ奶,transaction
2019-08-12 00:00:00,One,增肥,-300.0,TWD,義大利麵,transaction
2019-08-12 00:00:00,One,汽啪,-80.0,TWD,,transaction
2019-08-12 00:00:00,One,汽暖,-808.0,TWD,,transaction
2019-08-12 00:00:00,One,五金,-550.0,TWD,耳環,transaction
2019-08-13 00:00:00,One,五金,-550.0,TWD,電腦架,transaction
2019-08-13 00:00:00,One,帳單,-95.0,TWD,換貨,transaction
2019-08-13 00:00:00,One,借過,-400.0,TWD,,transaction
2019-08-13 00:00:00,One,增肥,-40.0,TWD,燒麻糬,transaction
2019-08-13 00:00:00,One,增肥,-200.0,TWD,源味燉品屋,transaction
2019-08-13 00:00:00,One,增肥,-150.0,TWD,冬粉,transaction
2019-08-13 00:00:00,One,增肥,-80.0,TWD,芒果遇到冰,transaction
2019-08-13 00:00:00,One,該死,-980.0,TWD,,transaction
2019-08-13 00:00:00,One,汽暖,-810.0,TWD,,transaction
2019-08-13 00:00:00,One,汽啪,-105.0,TWD,,transaction
2019-08-14 00:00:00,One,一起,-24.0,TWD,,transaction
2019-08-14 00:00:00,One,一起,-24.0,TWD,,transaction
2019-08-14 00:00:00,One,增肥,-115.0,TWD,燒臘,transaction
2019-08-14 00:00:00,One,增肥,-55.0,TWD,沙拉,transaction
2019-08-14 00:00:00,One,增肥,-55.0,TWD,可不可,transaction
2019-08-15 00:00:00,One,增肥,-200.0,TWD,烏龍麵,transaction
2019-08-15 00:00:00,One,增肥,-55.0,TWD,沙拉,transaction
2019-08-15 00:00:00,One,一起,-24.0,TWD,,transaction
2019-08-15 00:00:00,One,一起,-24.0,TWD,,transaction
2019-08-15 00:00:00,One,五金,-98.0,TWD,筆,transaction
2019-08-15 00:00:00,One,一起,-24.0,TWD,,transaction
2019-08-15 00:00:00,One,增肥,-28.0,TWD,綠豆椰果,transaction
2019-08-15 00:00:00,One,增肥,-500.0,TWD,酸菜白肉鍋,transaction
2019-08-15 00:00:00,One,一起,-15.0,TWD,,transaction
2019-08-15 00:00:00,One,五金,-599.0,TWD,車用藍芽,transaction
2019-08-16 00:00:00,One,該死,-350.0,TWD,花,transaction
